complaint_id,text,category,priority,sentiment,resolution_time
14184,Product stopped working,Product,Low,0.264260112039995,69
14185,Product malfunctioning,Product,Medium,0.8568908216240121,69
14186,Box was broken,Packaging,Low,0.8861174012983839,6
14187,Trade-related query,Trade,High,0.3362906105432515,71
14188,Defective item received,Product,Low,-0.9189341389563328,49
14189,Poor packaging quality,Packaging,Medium,-0.971081457839934,21
14190,Trade-related query,Trade,Medium,-0.4596532446233461,7
14191,Inquiry about pricing,Trade,High,-0.0808908508689945,21
14192,Product stopped working,Product,Medium,0.8517328361277945,64
14193,Box was broken,Packaging,Medium,0.5743289983278175,6
14194,Damaged packaging,Packaging,High,-0.8154055305078396,6
14195,Need bulk order details,Trade,Medium,-0.5866257955445737,70
14196,Damaged packaging,Packaging,Medium,0.02248377649272504,59
14197,Trade-related query,Trade,High,0.7043708693007786,32
14198,Need bulk order details,Trade,Low,-0.9128019335794819,50
14199,Need bulk order details,Trade,Medium,-0.4167246853101503,7
14200,Inquiry about pricing,Trade,High,-0.7087703551942646,51
14201,Poor packaging quality,Packaging,High,0.8959078855827165,54
14202,Poor packaging quality,Packaging,High,0.2740824381242475,65
14203,Poor packaging quality,Packaging,Medium,-0.3989931324828131,56
14204,Product malfunctioning,Product,Medium,-0.35302707981817716,47
14205,Trade-related query,Trade,High,-0.10136838386898495,32
14206,Poor packaging quality,Packaging,Low,0.5609932880485939,35
14207,Product malfunctioning,Product,Medium,0.5140559874636996,44
14208,Trade-related query,Trade,Low,0.9293990537806207,70
14209,Box was broken,Packaging,Low,0.35083919761942695,10
14210,Poor packaging quality,Packaging,High,-0.9752385345331331,24
14211,Need bulk order details,Trade,Medium,0.49341264500194604,42
14212,Product malfunctioning,Product,Medium,-0.6253208899831972,15
14213,Product stopped working,Product,Medium,-0.08841666921650626,7
14214,Inquiry about pricing,Trade,High,-0.05871546328300936,26
14215,Damaged packaging,Packaging,Medium,-0.9552493096101944,10
14216,Inquiry about pricing,Trade,Medium,-0.716604886562527,52
14217,Poor packaging quality,Packaging,Low,-0.507093354411877,2
14218,Product malfunctioning,Product,Medium,-0.557117782895654,27
14219,Product stopped working,Product,Low,-0.3422499131534129,1
14220,Product stopped working,Product,Medium,0.14899612365282255,27
14221,Need bulk order details,Trade,High,-0.9920172935537461,29
14222,Product stopped working,Product,Low,0.056533348010751494,3
14223,Inquiry about pricing,Trade,Low,-0.5246601888170948,57
14224,Need bulk order details,Trade,Low,0.5092245134097575,72
14225,Defective item received,Product,Low,0.6162304558291445,26
14226,Poor packaging quality,Packaging,Medium,0.23524690825133177,32
14227,Inquiry about pricing,Trade,Medium,0.8487579649054777,15
14228,Poor packaging quality,Packaging,High,-0.7585950011710321,63
14229,Defective item received,Product,High,0.4096922435693924,23
14230,Damaged packaging,Packaging,Low,0.41834750865405557,58
14231,Poor packaging quality,Packaging,Medium,0.14931848262603742,59
14232,Box was broken,Packaging,Low,-0.5078154235082657,1
14233,Trade-related query,Trade,Low,0.16034079258917688,1
14234,Need bulk order details,Trade,Low,-0.24724016511786928,38
14235,Product stopped working,Product,Low,-0.8980686064769321,42
14236,Damaged packaging,Packaging,Medium,-0.7955840654872532,39
14237,Box was broken,Packaging,Low,0.8490041597840043,9
14238,Defective item received,Product,Low,-0.9683510394433945,48
14239,Damaged packaging,Packaging,Medium,0.8561715522300681,10
14240,Inquiry about pricing,Trade,Medium,-0.06523196755413285,72
14241,Need bulk order details,Trade,Medium,-0.6968951503905949,4
14242,Poor packaging quality,Packaging,Medium,-0.2831227854959113,23
14243,Need bulk order details,Trade,Medium,-0.28676833683758995,64
14244,Damaged packaging,Packaging,High,-0.8093813316742444,66
14245,Trade-related query,Trade,High,0.2855710796767521,69
14246,Product malfunctioning,Product,High,-0.7251514822483569,34
14247,Box was broken,Packaging,Medium,-0.42048605984402876,43
14248,Defective item received,Product,High,0.1457992666543373,13
14249,Inquiry about pricing,Trade,High,0.31405575168309663,59
14250,Damaged packaging,Packaging,High,0.770112947788113,45
14251,Damaged packaging,Packaging,Low,0.7804571593552896,34
14252,Product malfunctioning,Product,Low,0.8987191658876721,23
14253,Inquiry about pricing,Trade,Low,0.18948636632333216,2
14254,Damaged packaging,Packaging,Low,0.06095096525679011,40
14255,Need bulk order details,Trade,Medium,0.049520606495772945,41
14256,Need bulk order details,Trade,High,0.8476358893734999,53
14257,Damaged packaging,Packaging,High,0.22552079355661592,4
14258,Defective item received,Product,High,0.010650707355306155,28
14259,Trade-related query,Trade,Low,-0.46854633787013933,9
14260,Need bulk order details,Trade,Low,-0.8430444009210292,17
14261,Defective item received,Product,Low,0.7072718440094075,58
14262,Poor packaging quality,Packaging,High,0.02287112919105816,47
14263,Trade-related query,Trade,Medium,-0.2182588686923066,35
14264,Poor packaging quality,Packaging,Low,-0.22695259531558976,48
14265,Product malfunctioning,Product,High,-0.6915747456409662,38
14266,Poor packaging quality,Packaging,High,0.08398077287977035,53
14267,Defective item received,Product,High,0.034564640804733315,47
14268,Damaged packaging,Packaging,Low,-0.7934043948303666,23
14269,Product malfunctioning,Product,Low,-0.7325166643191776,39
14270,Trade-related query,Trade,Low,0.6320319416289095,56
14271,Poor packaging quality,Packaging,High,0.5449445388505003,51
14272,Need bulk order details,Trade,Medium,0.4818427515664234,4
14273,Product malfunctioning,Product,Low,-0.7063225446538866,32
14274,Poor packaging quality,Packaging,High,-0.03879808981882582,65
14275,Box was broken,Packaging,High,-0.38520535502086317,13
14276,Trade-related query,Trade,Low,-0.2127697625229874,49
14277,Need bulk order details,Trade,Medium,-0.3016232191651331,37
14278,Product malfunctioning,Product,High,0.7477719394812561,65
14279,Damaged packaging,Packaging,Low,-0.8902119396442727,21
14280,Poor packaging quality,Packaging,Low,0.590013620242327,49
14281,Trade-related query,Trade,High,-0.9329967346962647,61
14282,Damaged packaging,Packaging,Medium,0.4722409266821703,20
14283,Need bulk order details,Trade,High,0.8881744936513163,60
14284,Need bulk order details,Trade,Low,-0.24604386837617098,41
14285,Product stopped working,Product,Low,0.8797318506197309,36
14286,Trade-related query,Trade,Medium,-0.8116687173668669,39
14287,Box was broken,Packaging,Medium,-0.009023788311284253,66
14288,Defective item received,Product,Low,0.6981291423544012,48
14289,Damaged packaging,Packaging,Medium,0.2612872684280252,70
14290,Box was broken,Packaging,Medium,-0.8246437049909991,10
14291,Poor packaging quality,Packaging,Medium,0.4710207604659564,3
14292,Box was broken,Packaging,High,-0.22366736761128192,39
14293,Defective item received,Product,Medium,-0.07224924746955352,66
14294,Box was broken,Packaging,High,-0.7877872998539759,44
14295,Damaged packaging,Packaging,Medium,0.9049379753749569,65
14296,Box was broken,Packaging,High,-0.32760875691472746,41
14297,Inquiry about pricing,Trade,Medium,0.34375421980943033,3
14298,Damaged packaging,Packaging,Medium,-0.016038108282472985,40
14299,Need bulk order details,Trade,Low,0.5939116745235209,50
14300,Damaged packaging,Packaging,Medium,0.877374889111491,50
14301,Inquiry about pricing,Trade,Low,0.6913297976173485,36
14302,Product malfunctioning,Product,Low,-0.9613101498100467,53
14303,Product malfunctioning,Product,Low,0.5452982254503784,68
14304,Inquiry about pricing,Trade,Low,0.5870263816131995,39
14305,Need bulk order details,Trade,High,0.9008718877880486,33
14306,Damaged packaging,Packaging,Medium,0.3644496492087599,39
14307,Product stopped working,Product,Low,-0.13283401542534246,60
14308,Need bulk order details,Trade,Medium,-0.7649323975758322,40
14309,Trade-related query,Trade,High,0.5485734474021213,48
14310,Trade-related query,Trade,High,-0.3820423653456151,40
14311,Inquiry about pricing,Trade,High,-0.740516873979532,25
14312,Damaged packaging,Packaging,High,-0.0923990350732311,27
14313,Product stopped working,Product,Medium,0.7368106112254884,49
14314,Poor packaging quality,Packaging,Low,0.5244370867445638,25
14315,Trade-related query,Trade,High,0.21781353203657372,72
14316,Poor packaging quality,Packaging,Medium,0.10990260395313212,26
14317,Need bulk order details,Trade,Medium,-0.5462371101143191,41
14318,Trade-related query,Trade,Low,-0.7747263112748468,41
14319,Product malfunctioning,Product,Low,-0.6055114116925715,3
14320,Damaged packaging,Packaging,Medium,0.35709826710811376,42
14321,Damaged packaging,Packaging,High,0.9645432046129265,28
14322,Need bulk order details,Trade,Low,0.9924949627171211,62
14323,Poor packaging quality,Packaging,Low,0.6158855994628492,70
14324,Inquiry about pricing,Trade,Low,-0.7724725745859862,20
14325,Inquiry about pricing,Trade,Low,-0.7229424063763519,63
14326,Box was broken,Packaging,Medium,-0.15580459451259632,51
14327,Product stopped working,Product,Medium,0.5147499948956022,6
14328,Box was broken,Packaging,Low,0.6007054398858982,36
14329,Damaged packaging,Packaging,High,-0.6574896185593582,27
14330,Box was broken,Packaging,Low,-0.7161777408843857,50
14331,Need bulk order details,Trade,Low,0.7900951664153018,21
14332,Inquiry about pricing,Trade,Low,-0.865386319616579,16
14333,Poor packaging quality,Packaging,High,0.5384001846807838,25
14334,Inquiry about pricing,Trade,Medium,0.3652721728082482,63
14335,Trade-related query,Trade,High,-0.27752843122796156,55
14336,Trade-related query,Trade,Low,-0.30455027268201174,60
14337,Product malfunctioning,Product,Medium,0.806760089880592,52
14338,Product stopped working,Product,High,-0.13033822681496487,59
14339,Defective item received,Product,Medium,0.25076664744261423,67
14340,Need bulk order details,Trade,Medium,0.7834627461297028,18
14341,Trade-related query,Trade,High,-0.937559377347676,2
14342,Need bulk order details,Trade,Medium,-0.5313781819203176,65
14343,Product malfunctioning,Product,Medium,-0.7297472572872852,17
14344,Box was broken,Packaging,Low,0.9929995098723317,1
14345,Inquiry about pricing,Trade,Medium,0.8987335175304796,52
14346,Damaged packaging,Packaging,Medium,-0.10364415662933335,1
14347,Poor packaging quality,Packaging,Medium,0.6760559611779948,36
14348,Box was broken,Packaging,Medium,-0.20109671400916218,29
14349,Damaged packaging,Packaging,Medium,0.32938665723685223,66
14350,Product malfunctioning,Product,High,0.6724950969154437,71
14351,Trade-related query,Trade,Medium,-0.39955386215058963,55
14352,Box was broken,Packaging,High,0.025075075385273315,52
14353,Box was broken,Packaging,Medium,-0.4067080931166491,26
14354,Inquiry about pricing,Trade,High,-0.5013105481696549,20
14355,Product malfunctioning,Product,High,-0.08794579495241095,39
14356,Trade-related query,Trade,Medium,0.8709334671855122,55
14357,Damaged packaging,Packaging,Medium,0.02933937107146911,58
14358,Product stopped working,Product,High,0.24530060321414826,3
14359,Product stopped working,Product,Medium,-0.9473335330091865,35
14360,Product malfunctioning,Product,Medium,0.27455597321366865,37
14361,Need bulk order details,Trade,Low,0.8266282949346846,5
14362,Defective item received,Product,Medium,-0.33410650014412324,11
14363,Product malfunctioning,Product,High,0.3900362670024926,43
14364,Damaged packaging,Packaging,Low,-0.2986266253286398,42
14365,Product malfunctioning,Product,Medium,-0.970049937445137,50
14366,Trade-related query,Trade,Medium,-0.5516659387209777,39
14367,Product malfunctioning,Product,Low,0.13846107212877912,26
14368,Defective item received,Product,Medium,-0.47660575576430975,35
14369,Poor packaging quality,Packaging,Low,-0.24807000736912954,34
14370,Product stopped working,Product,High,0.3263155106851261,52
14371,Defective item received,Product,High,0.3187319395143271,9
14372,Damaged packaging,Packaging,Low,-0.2074878657149717,44
14373,Poor packaging quality,Packaging,Medium,-0.6171758611086657,36
14374,Damaged packaging,Packaging,Medium,0.35404827993885335,3
14375,Product malfunctioning,Product,High,-0.21441737318023768,63
14376,Need bulk order details,Trade,Low,-0.08590033148268561,55
14377,Box was broken,Packaging,Medium,0.20635610090182177,59
14378,Defective item received,Product,High,-0.02524458880976299,2
14379,Defective item received,Product,Low,0.2942115583758389,30
14380,Product malfunctioning,Product,High,0.11353341695961472,27
14381,Inquiry about pricing,Trade,Medium,0.4782967786875649,69
14382,Inquiry about pricing,Trade,Low,-0.4344053262503227,60
14383,Product stopped working,Product,Low,-0.39858520063686553,18
14384,Trade-related query,Trade,Low,0.048025602969393955,24
14385,Defective item received,Product,High,-0.1310056816086418,66
14386,Defective item received,Product,Medium,-0.08488327537647922,24
14387,Box was broken,Packaging,Low,-0.6900390551352229,71
14388,Box was broken,Packaging,Low,-0.8568884603431153,36
14389,Trade-related query,Trade,Low,-0.8902690248783527,72
14390,Need bulk order details,Trade,Low,0.7359730280902681,68
14391,Damaged packaging,Packaging,Low,0.7386841135681685,16
14392,Inquiry about pricing,Trade,Low,-0.09859556505902534,39
14393,Inquiry about pricing,Trade,Low,-0.4074039908000264,63
14394,Inquiry about pricing,Trade,Low,-0.7720965909814141,1
14395,Product malfunctioning,Product,Low,-0.0398018466621195,17
14396,Defective item received,Product,High,0.5933921835246143,8
14397,Product stopped working,Product,Low,0.7337389154107476,24
14398,Damaged packaging,Packaging,Low,-0.8054619837367447,67
14399,Trade-related query,Trade,Low,-0.2556431657122109,21
14400,Box was broken,Packaging,Low,0.32243324247995764,41
14401,Product stopped working,Product,Medium,-0.8851136636705326,51
14402,Defective item received,Product,Low,0.5534834857964335,33
14403,Product malfunctioning,Product,Low,0.5615299738972293,12
14404,Inquiry about pricing,Trade,High,0.5252146601990622,48
14405,Trade-related query,Trade,Medium,0.04829011146288176,30
14406,Damaged packaging,Packaging,High,0.06038700939972452,52
14407,Need bulk order details,Trade,High,0.12707353870455984,11
14408,Trade-related query,Trade,Low,-0.9289791080971455,28
14409,Inquiry about pricing,Trade,Low,-0.9817245325089101,27
14410,Need bulk order details,Trade,Medium,-0.9205025814471908,8
14411,Defective item received,Product,High,0.06999556889190117,3
14412,Need bulk order details,Trade,Medium,0.5215837215615606,30
14413,Defective item received,Product,High,-0.9638565195579476,51
14414,Damaged packaging,Packaging,Low,-0.19584538367618065,59
14415,Product stopped working,Product,Low,-0.1751556160759582,17
14416,Poor packaging quality,Packaging,Medium,-0.5761306419540118,31
14417,Defective item received,Product,High,0.24533741214499138,58
14418,Box was broken,Packaging,Medium,0.8196131163754956,62
14419,Defective item received,Product,High,0.7567043158421503,48
14420,Need bulk order details,Trade,Medium,-0.0802901479052256,45
14421,Poor packaging quality,Packaging,Medium,0.047806989381683485,20
14422,Need bulk order details,Trade,High,0.39197094773802443,44
14423,Need bulk order details,Trade,Medium,-0.3665466498168677,5
14424,Defective item received,Product,Low,-0.2836017943468985,35
14425,Defective item received,Product,High,-0.30509265368559757,27
14426,Product malfunctioning,Product,High,0.7384635042444325,9
14427,Poor packaging quality,Packaging,Low,-0.9943488312689048,39
14428,Product stopped working,Product,Medium,0.8087146827543421,61
14429,Need bulk order details,Trade,High,0.28511448640275816,60
14430,Damaged packaging,Packaging,Low,-0.29696829851401674,58
14431,Box was broken,Packaging,Medium,-0.899129158597691,19
14432,Defective item received,Product,High,-0.6321089295110975,10
14433,Product stopped working,Product,Low,0.1559189218308965,59
14434,Poor packaging quality,Packaging,Low,0.1799933159742726,32
14435,Damaged packaging,Packaging,High,-0.3180450549546796,70
14436,Need bulk order details,Trade,Medium,0.6900982665973854,20
14437,Trade-related query,Trade,High,-0.2704308853114914,48
14438,Inquiry about pricing,Trade,High,0.3003034893270262,17
14439,Inquiry about pricing,Trade,Medium,0.552006613604445,1
14440,Product stopped working,Product,Low,-0.6607883712568747,10
14441,Product malfunctioning,Product,High,-0.6118554915942942,46
14442,Poor packaging quality,Packaging,Medium,0.017579379290987074,18
14443,Product malfunctioning,Product,High,0.8616227181896428,45
14444,Inquiry about pricing,Trade,Low,0.10971277310519678,49
14445,Box was broken,Packaging,Low,0.11385516774185422,59
14446,Inquiry about pricing,Trade,High,-0.13716982416693035,45
14447,Damaged packaging,Packaging,Low,0.8863701275850129,24
14448,Poor packaging quality,Packaging,Low,0.14147595949220504,4
14449,Damaged packaging,Packaging,High,-0.04778489791056617,52
14450,Need bulk order details,Trade,Medium,0.10372065586061097,56
14451,Poor packaging quality,Packaging,Medium,-0.9938608088053227,58
14452,Inquiry about pricing,Trade,High,0.95026813045726,51
14453,Damaged packaging,Packaging,High,0.7127875921500297,42
14454,Product malfunctioning,Product,Medium,-0.27211613554730163,3
14455,Need bulk order details,Trade,Medium,-0.5912379081596333,27
14456,Product stopped working,Product,Low,-0.7669340814274341,47
14457,Box was broken,Packaging,High,0.853582735044768,21
14458,Product malfunctioning,Product,High,-0.33607975331636464,31
14459,Poor packaging quality,Packaging,Medium,-0.29740410851703714,10
14460,Poor packaging quality,Packaging,High,0.07661367123781804,32
14461,Inquiry about pricing,Trade,Medium,-0.8004207253996485,55
14462,Defective item received,Product,High,-0.3908572328111486,64
14463,Poor packaging quality,Packaging,Low,-0.6814304986890225,49
14464,Defective item received,Product,High,-0.6467851112189691,18
14465,Defective item received,Product,Low,-0.9264852753370203,45
14466,Inquiry about pricing,Trade,Medium,0.2950888452579956,41
14467,Poor packaging quality,Packaging,Medium,-0.44338627210502346,21
14468,Box was broken,Packaging,Low,-0.03711906333164272,21
14469,Trade-related query,Trade,Medium,-0.1657065744109163,33
14470,Damaged packaging,Packaging,Low,-0.9189802933713667,52
14471,Defective item received,Product,Low,0.09937545241776347,12
14472,Defective item received,Product,Low,0.37430400964089006,71
14473,Poor packaging quality,Packaging,Medium,0.03133548786544238,64
14474,Need bulk order details,Trade,Medium,0.9297282012757702,5
14475,Poor packaging quality,Packaging,Medium,-0.008860233509324189,3
14476,Box was broken,Packaging,Low,0.055456757613625784,46
14477,Trade-related query,Trade,Low,0.7443837444839541,27
14478,Defective item received,Product,Low,0.6790978695729599,37
14479,Poor packaging quality,Packaging,Low,-0.2639522266356904,31
14480,Defective item received,Product,Low,0.029181942302100916,44
14481,Box was broken,Packaging,High,0.25607780834064964,61
14482,Need bulk order details,Trade,Low,0.08607400194400139,18
14483,Defective item received,Product,High,-0.07016908784657838,16
14484,Inquiry about pricing,Trade,Medium,-0.23152696213480217,50
14485,Box was broken,Packaging,Medium,-0.8155038020745158,16
14486,Product malfunctioning,Product,Medium,0.10141053126933808,58
14487,Box was broken,Packaging,Low,0.4991909541369075,65
14488,Box was broken,Packaging,Medium,0.3567447606331684,56
14489,Defective item received,Product,Low,0.4971822005899327,25
14490,Product stopped working,Product,Medium,0.60935907585697,47
14491,Inquiry about pricing,Trade,High,0.6326564755036572,33
14492,Trade-related query,Trade,High,-0.11920613982705563,45
14493,Damaged packaging,Packaging,High,0.4049741697217475,41
14494,Defective item received,Product,High,-0.025620625469776392,69
14495,Product stopped working,Product,Low,0.9878757529101074,16
14496,Inquiry about pricing,Trade,High,0.4927538373797242,13
14497,Inquiry about pricing,Trade,High,-0.4684562330453077,61
14498,Product stopped working,Product,Medium,0.017127427024715258,48
14499,Poor packaging quality,Packaging,High,-0.21506217424490215,39
14500,Product malfunctioning,Product,High,0.8814407099992694,36
14501,Product stopped working,Product,Medium,-0.9763263646484195,46
14502,Trade-related query,Trade,Medium,-0.6210152326052929,21
14503,Product malfunctioning,Product,Low,-0.3292847226807354,55
14504,Product malfunctioning,Product,Low,-0.09205943629270608,66
14505,Product stopped working,Product,Low,0.19439681995555036,49
14506,Poor packaging quality,Packaging,High,0.7411638738382162,45
14507,Defective item received,Product,Low,-0.7301783084475684,2
14508,Poor packaging quality,Packaging,Medium,-0.6202002553781565,50
14509,Poor packaging quality,Packaging,Medium,0.7824235547664022,62
14510,Product stopped working,Product,Medium,-0.7270127735022447,5
14511,Trade-related query,Trade,Low,0.6711754922644304,25
14512,Damaged packaging,Packaging,Medium,0.12156325316799865,72
14513,Product stopped working,Product,Medium,0.6401432633163378,39
14514,Damaged packaging,Packaging,High,0.6077108088542291,43
14515,Product stopped working,Product,High,-0.885049545852834,26
14516,Box was broken,Packaging,High,-0.8850635666191611,69
14517,Product malfunctioning,Product,High,0.8079937177507459,39
14518,Trade-related query,Trade,Low,0.37998934807205176,43
14519,Need bulk order details,Trade,High,0.0348378255284858,46
14520,Trade-related query,Trade,Medium,0.3091379364931064,54
14521,Defective item received,Product,Medium,0.05408182596979105,15
14522,Poor packaging quality,Packaging,Low,-0.3359230417934589,13
14523,Inquiry about pricing,Trade,High,-0.6126527768360797,13
14524,Inquiry about pricing,Trade,Medium,-0.8951511724071404,57
14525,Defective item received,Product,Medium,-0.09199112480071703,62
14526,Box was broken,Packaging,Medium,0.22895692439096038,7
14527,Box was broken,Packaging,Low,-0.9711346315807519,53
14528,Poor packaging quality,Packaging,Low,0.016945653549225614,61
14529,Trade-related query,Trade,Low,-0.9545648270709666,26
14530,Need bulk order details,Trade,Low,0.3821999444728488,11
14531,Box was broken,Packaging,High,-0.4904421779817232,29
14532,Trade-related query,Trade,Medium,-0.923039261997163,64
14533,Product malfunctioning,Product,High,-0.7056533281438162,6
14534,Poor packaging quality,Packaging,Medium,-0.12102022557120007,64
14535,Trade-related query,Trade,Low,-0.36236330133034866,41
14536,Product malfunctioning,Product,Medium,0.8964077789806184,4
14537,Box was broken,Packaging,Medium,0.44501723924731174,56
14538,Defective item received,Product,High,0.2486983559921816,36
14539,Damaged packaging,Packaging,High,0.8147395022541486,5
14540,Poor packaging quality,Packaging,High,-0.6957699278892051,25
14541,Defective item received,Product,Medium,0.15253780108757087,56
14542,Box was broken,Packaging,Medium,-0.4059507391384265,61
14543,Defective item received,Product,Medium,0.2593018033802672,29
14544,Product stopped working,Product,Medium,-0.7323416851216091,59
14545,Box was broken,Packaging,Medium,0.9828814619333124,35
14546,Box was broken,Packaging,High,-0.31029206005474896,28
14547,Trade-related query,Trade,Low,0.9823030433989186,66
14548,Need bulk order details,Trade,Low,-0.024430833319302403,30
14549,Box was broken,Packaging,Medium,-0.7338738764850576,19
14550,Trade-related query,Trade,Medium,0.31768153062165605,29
14551,Damaged packaging,Packaging,High,0.5808610391603397,46
14552,Trade-related query,Trade,High,0.6723246771636144,28
14553,Poor packaging quality,Packaging,High,0.2543985150200132,38
14554,Box was broken,Packaging,Medium,0.9204588117099268,71
14555,Box was broken,Packaging,Medium,0.9203498075144663,3
14556,Inquiry about pricing,Trade,Low,0.7302936490510556,62
14557,Need bulk order details,Trade,High,-0.30846346730879115,16
14558,Box was broken,Packaging,High,0.41145344171095055,62
14559,Need bulk order details,Trade,Medium,-0.9869365229246316,42
14560,Product stopped working,Product,Medium,-0.3573608072253873,52
14561,Damaged packaging,Packaging,High,0.1575525876533861,5
14562,Poor packaging quality,Packaging,Medium,0.3222425506629891,56
14563,Product malfunctioning,Product,Low,-0.8142287123851355,57
14564,Box was broken,Packaging,Medium,-0.6419154816833001,45
14565,Damaged packaging,Packaging,Medium,-0.5603768999976491,61
14566,Product stopped working,Product,High,0.20420901427131777,48
14567,Defective item received,Product,Low,0.33641613985710084,4
14568,Box was broken,Packaging,High,-0.7720706107957289,54
14569,Product stopped working,Product,High,-0.2609465497224055,31
14570,Box was broken,Packaging,Medium,0.18375394856338967,20
14571,Product stopped working,Product,Low,0.026602237090412206,28
14572,Damaged packaging,Packaging,Low,0.1833813629099057,24
14573,Trade-related query,Trade,Medium,-0.4491633232897798,54
14574,Product malfunctioning,Product,Medium,-0.7489515744428612,52
14575,Damaged packaging,Packaging,High,-0.3285428450780894,24
14576,Poor packaging quality,Packaging,Low,-0.5700253112946247,27
14577,Poor packaging quality,Packaging,Medium,0.0783080754378711,72
14578,Inquiry about pricing,Trade,Low,0.5900462745408912,60
14579,Inquiry about pricing,Trade,Medium,0.9838647694929528,22
14580,Poor packaging quality,Packaging,Medium,0.7348952135176534,38
14581,Defective item received,Product,Low,-0.16942835636043152,30
14582,Need bulk order details,Trade,High,-0.8554614868780015,54
14583,Inquiry about pricing,Trade,Low,-0.6693988379432951,44
14584,Trade-related query,Trade,Low,0.5314729635228455,30
14585,Inquiry about pricing,Trade,High,0.9998628587020031,54
14586,Need bulk order details,Trade,High,0.20874163731437223,29
14587,Trade-related query,Trade,Low,0.8778244261282961,58
14588,Defective item received,Product,Low,-0.7032257591527047,35
14589,Trade-related query,Trade,Low,0.028987235068619333,68
14590,Product malfunctioning,Product,Medium,0.5799560859542086,51
14591,Poor packaging quality,Packaging,Medium,-0.14064640732361666,72
14592,Product stopped working,Product,Medium,0.8753365695962305,65
14593,Damaged packaging,Packaging,Medium,0.40521775176684205,46
14594,Product malfunctioning,Product,Low,-0.09833469355829827,58
14595,Need bulk order details,Trade,Low,-0.5685673392099628,12
14596,Product malfunctioning,Product,High,-0.14698101829051136,15
14597,Trade-related query,Trade,Low,0.963719862719445,13
14598,Product malfunctioning,Product,High,-0.001980740584593743,12
14599,Trade-related query,Trade,Low,-0.9670257323546194,48
14600,Damaged packaging,Packaging,Medium,0.05039837905461719,69
14601,Box was broken,Packaging,High,0.740866147268177,10
14602,Trade-related query,Trade,High,0.533469085908427,72
14603,Product malfunctioning,Product,High,0.852886011113813,20
14604,Product malfunctioning,Product,High,-0.22510845809951685,71
14605,Need bulk order details,Trade,Low,0.5562302928746308,69
14606,Damaged packaging,Packaging,Low,0.5925157858737962,32
14607,Defective item received,Product,High,0.6798514175766097,14
14608,Defective item received,Product,Low,0.977883053003799,43
14609,Trade-related query,Trade,High,0.9099731440396308,53
14610,Need bulk order details,Trade,High,-0.42545624856433517,5
14611,Need bulk order details,Trade,Low,-0.3027700900438943,53
14612,Box was broken,Packaging,High,0.44357109142398143,43
14613,Product malfunctioning,Product,Low,0.18246633051690453,33
14614,Need bulk order details,Trade,High,-0.45764713268624724,33
14615,Box was broken,Packaging,High,0.2934450666622499,72
14616,Product stopped working,Product,High,-0.6709251520520283,16
14617,Need bulk order details,Trade,Medium,0.5088553024348403,70
14618,Trade-related query,Trade,Medium,0.7318219852872412,65
14619,Trade-related query,Trade,High,-0.12432838978638405,12
14620,Trade-related query,Trade,Medium,0.13611360730630584,71
14621,Inquiry about pricing,Trade,Medium,-0.6288703206149502,30
14622,Box was broken,Packaging,High,-0.27852931487017174,61
14623,Product stopped working,Product,Medium,-0.42743128822970733,55
14624,Product stopped working,Product,Low,0.11565417882129236,66
14625,Defective item received,Product,High,-0.786793656314734,41
14626,Inquiry about pricing,Trade,Low,0.8478816934715057,68
14627,Defective item received,Product,Medium,0.12979606105453811,20
14628,Trade-related query,Trade,Medium,0.3461148275614223,5
14629,Defective item received,Product,Medium,0.6131114489804275,44
14630,Box was broken,Packaging,High,-0.030678025405763476,21
14631,Damaged packaging,Packaging,Low,-0.8814847371086527,4
14632,Product malfunctioning,Product,Low,0.1395225776364315,1
14633,Need bulk order details,Trade,Medium,0.8396669099948231,64
14634,Product malfunctioning,Product,Low,-0.13826550460164255,42
14635,Box was broken,Packaging,Low,0.6366797979980063,45
14636,Inquiry about pricing,Trade,Medium,0.12823824450760135,16
14637,Damaged packaging,Packaging,High,-0.25907647485736196,16
14638,Damaged packaging,Packaging,High,0.6895578365424719,6
14639,Poor packaging quality,Packaging,Medium,0.26118247477125034,9
14640,Defective item received,Product,High,0.8567592059689355,16
14641,Need bulk order details,Trade,Medium,0.7552514736781788,19
14642,Poor packaging quality,Packaging,Low,0.37780837862843497,21
14643,Product malfunctioning,Product,Medium,0.902916119327507,46
14644,Product stopped working,Product,Low,-0.5325937112782193,70
14645,Need bulk order details,Trade,Medium,0.382627979795938,70
14646,Trade-related query,Trade,High,0.6084598262480017,6
14647,Inquiry about pricing,Trade,Medium,0.41747255333560895,46
14648,Product malfunctioning,Product,High,-0.5213535852646252,6
14649,Product malfunctioning,Product,Low,-0.5590516098151681,11
14650,Damaged packaging,Packaging,High,-0.6829524223787125,10
14651,Trade-related query,Trade,High,0.1616361647668132,72
14652,Need bulk order details,Trade,Low,-0.800725188668111,5
14653,Product stopped working,Product,Low,-0.36249577284274626,41
14654,Poor packaging quality,Packaging,Low,0.8947457100420213,36
14655,Inquiry about pricing,Trade,Medium,-0.8143267945750323,59
14656,Product malfunctioning,Product,Low,0.42438180196674713,23
14657,Defective item received,Product,Medium,-0.7184405615755951,47
14658,Inquiry about pricing,Trade,Medium,-0.008632260292627647,40
14659,Need bulk order details,Trade,Low,-0.8880517923824103,51
14660,Defective item received,Product,Low,0.40075227733022234,33
